item_idx,assoc_item_idx,rank,support_count,confidence,lift
4313,5919,9,4,0.037,20.15
4313,73,10,4,0.037,17.42
2271,2918,1,5,0.0667,54.4
2271,2611,2,5,0.0667,49.99
2271,6456,3,4,0.0533,49.33
2271,3436,4,5,0.0667,47.43
2271,2046,5,5,0.0667,47.43
2271,6831,6,3,0.04,38.27
2271,5919,7,5,0.0667,36.27
2271,2929,8,3,0.04,34.68
2271,282,9,3,0.04,33.63
2271,4668,10,3,0.04,31.71
5919,1966,1,4,0.0784,72.54
5919,2046,2,5,0.098,69.75
5919,2918,3,4,0.0784,64.0
5919,793,4,3,0.0588,58.29
5919,2255,5,3,0.0588,46.63
5919,5101,6,3,0.0588,40.8
5919,2271,7,5,0.098,36.27
5919,4313,8,4,0.0784,20.15
5919,1845,9,3,0.0588,18.34
5560,1734,1,4,0.1429,330.31
5560,4689,2,3,0.1071,185.8
5560,2217,3,5,0.1786,78.65
340,2481,1,4,0.1333,123.32
340,4398,2,4,0.1333,108.81
340,524,3,3,0.1,95.68
340,171,4,3,0.1,86.71
340,5496,5,3,0.1,84.08
340,2852,6,3,0.1,81.61
340,2490,7,3,0.1,81.61
340,5814,8,3,0.1,64.53
340,2862,9,4,0.1333,57.8
340,6588,10,3,0.1,55.49
3841,2518,1,4,0.0548,46.07
3841,6504,2,5,0.0685,43.19
3841,2418,3,5,0.0685,41.31
3841,3958,4,4,0.0548,40.01
3841,340,5,3,0.0411,38.01
3841,3077,6,11,0.1507,31.92
3841,2184,7,6,0.0822,30.82
3841,191,8,3,0.0411,26.52
3841,6893,9,3,0.0411,26.52
3841,5664,10,4,0.0548,25.34
4480,5201,1,3,0.0857,139.9
4480,5208,2,3,0.0857,88.08
4480,3359,3,3,0.0857,84.94
4480,1506,4,3,0.0857,84.94
4480,524,5,3,0.0857,82.01
4480,2499,6,3,0.0857,69.95
4480,716,7,3,0.0857,67.95
4480,3881,8,3,0.0857,64.28
4480,7035,9,3,0.0857,58.01
4480,410,10,3,0.0857,54.05
2063,4053,1,17,0.1149,30.94
2063,3958,2,6,0.0405,29.6
2063,134,3,3,0.0203,22.5
2063,1698,4,3,0.0203,18.75
2063,3847,5,3,0.0203,18.75
2063,601,6,7,0.0473,18.48
2063,3921,7,3,0.0203,17.04
2063,5496,8,3,0.0203,17.04
2063,4609,9,27,0.1824,14.5
2063,1557,10,3,0.0203,13.72
3958,6588,1,5,0.1316,73.02
3958,3921,2,3,0.0789,66.38
3958,1848,3,3,0.0789,56.17
3958,6504,4,3,0.0789,49.78
3958,5948,5,3,0.0789,48.68
3958,2418,6,3,0.0789,47.62
3958,3841,7,4,0.1053,40.01
3958,2063,8,6,0.1579,29.6
3958,3077,9,3,0.0789,16.72
3958,5774,10,3,0.0789,16.72
3136,5201,1,3,0.0556,90.67
3136,1994,2,6,0.1111,60.45
3136,6950,3,4,0.0741,54.09
3136,4955,4,4,0.0741,41.11
3136,5886,5,3,0.0556,37.6
3136,3242,6,4,0.0741,37.37
3136,5095,7,3,0.0556,36.7
3136,244,8,3,0.0556,32.8
3136,2202,9,3,0.0556,30.83
3136,2782,10,4,0.0741,28.15
2418,609,1,4,0.087,63.49
2418,3968,2,3,0.0652,54.83
2418,3958,3,3,0.0652,47.62
2418,3844,4,3,0.0652,46.4
2418,3841,5,5,0.1087,41.31
2418,3077,6,3,0.0652,13.81
5886,6568,1,3,0.0732,145.01
5886,5201,2,3,0.0732,119.42
5886,1245,3,3,0.0732,101.51
5886,5448,4,4,0.0976,90.23
5886,6399,5,3,0.0732,78.08
5886,5724,6,3,0.0732,67.67
5886,3921,7,3,0.0732,61.52
5886,1612,8,3,0.0732,59.71
5886,3433,9,3,0.0732,53.43
5886,3054,10,3,0.0732,46.14
3054,2918,1,3,0.0682,55.64
3054,5886,2,3,0.0682,46.14
3054,4045,3,4,0.0909,45.86
3054,643,4,3,0.0682,11.4
4045,5463,1,3,0.0545,79.65
4045,3054,2,4,0.0727,45.86
4045,2311,3,3,0.0545,45.86
4045,2779,4,3,0.0545,43.24
4045,5101,5,3,0.0545,37.84
4045,1320,6,3,0.0545,31.53
4045,2271,7,3,0.0545,20.18
4045,4313,8,3,0.0545,14.01
4045,643,9,3,0.0545,9.12
5101,1445,1,4,0.1,99.09
5101,2499,2,4,0.1,81.61
5101,1602,3,4,0.1,77.07
5101,793,4,3,0.075,74.32
5101,1921,5,3,0.075,71.76
5101,5448,6,3,0.075,69.36
5101,7186,7,5,0.125,65.44
5101,2518,8,3,0.075,63.06
5101,6956,9,3,0.075,63.06
5101,6566,10,3,0.075,61.2
5463,4045,1,3,0.1579,79.65
3345,5539,1,4,0.4444,456.72
3345,5628,2,3,0.3333,440.41
7217,1645,1,12,0.1935,55.36
7217,2134,2,4,0.0645,35.1
7217,2826,3,3,0.0484,20.34
7217,3861,4,5,0.0806,14.82
7217,2401,5,3,0.0484,7.18
7217,5161,6,4,0.0645,2.81
293,7070,1,3,0.1304,517.01
293,6778,2,3,0.1304,329.0
293,2071,3,4,0.1739,283.85
293,5561,4,4,0.1739,209.8
293,894,5,4,0.1739,185.59
293,5388,6,3,0.1304,150.79
5388,4211,1,6,0.25,533.58
5388,6615,2,5,0.2083,481.7
5388,3779,3,4,0.1667,385.36
5388,656,4,4,0.1667,385.36
5388,2071,5,5,0.2083,340.02
5388,6778,6,3,0.125,315.3
5388,2543,7,4,0.1667,231.22
5388,1772,8,4,0.1667,201.06
5388,894,9,4,0.1667,177.86
5388,293,10,3,0.125,150.79
6778,2071,1,3,0.2727,445.12
6778,293,2,3,0.2727,329.0
6778,5388,3,3,0.2727,315.3
6480,4860,1,6,0.1224,109.6
6480,3968,2,4,0.0816,68.64
6480,3520,3,3,0.0612,65.34
6480,4553,4,5,0.102,62.92
6480,6901,5,3,0.0612,58.58
6480,3412,6,3,0.0612,42.47
6480,6799,7,5,0.102,41.03
6480,2588,8,3,0.0612,32.05
6480,5793,9,3,0.0612,29.8
6480,2184,10,3,0.0612,22.96
4744,4283,1,5,0.3125,28.43
4744,1291,2,3,0.1875,21.5
2678,4769,1,3,0.25,289.02
167,1855,1,3,0.125,1156.08
167,685,2,3,0.125,495.46
167,104,3,3,0.125,247.73
167,2940,4,3,0.125,231.22
167,3475,5,3,0.125,231.22
167,294,6,6,0.25,204.01
167,6866,7,4,0.1667,75.81
2852,4754,1,4,0.1176,96.01
2852,1506,2,3,0.0882,87.43
2852,340,3,3,0.0882,81.61
2852,2980,4,3,0.0882,81.61
2852,3202,5,4,0.1176,81.61
2852,716,6,3,0.0882,69.95
2852,4850,7,3,0.0882,64.43
2852,4086,8,4,0.1176,62.77
2852,5190,9,3,0.0882,61.2
2852,5904,10,3,0.0882,58.29
16,525,1,3,0.1154,103.27
16,2401,2,3,0.1154,17.12
3039,3823,1,3,0.0484,53.7
3039,5908,2,3,0.0484,47.95
3039,5055,3,3,0.0484,34.42
3039,3023,4,4,0.0645,29.83
3039,4503,5,6,0.0968,16.89
3039,2617,6,3,0.0484,11.38
3823,852,1,4,0.16,317.1
3823,6762,2,8,0.32,253.68
3823,3039,3,3,0.12,53.7
3823,861,4,3,0.12,40.11
5216,960,1,3,0.1034,110.4
5216,2457,2,4,0.1379,46.67
4812,4341,1,6,0.1053,132.76
4812,5502,2,9,0.1579,118.4
4812,6099,3,4,0.0702,62.81
4812,6348,4,5,0.0877,16.12
4812,1938,5,3,0.0526,14.75
4812,4443,6,3,0.0526,14.18
4812,230,7,3,0.0526,8.2
5257,2980,1,5,0.1064,98.39
5257,3185,2,3,0.0638,52.09
5257,1553,3,5,0.1064,47.61
5257,5693,4,3,0.0638,28.56
5257,790,5,3,0.0638,26.83
5257,3841,6,3,0.0638,24.26
5257,4008,7,3,0.0638,16.4
5845,6899,1,3,0.375,1300.59
5845,3890,2,3,0.375,1156.08
5845,6914,3,6,0.75,743.2
5845,4598,4,5,0.625,666.97
5845,6289,5,4,0.5,603.17
6914,5845,1,6,0.2143,743.2
6914,6309,2,3,0.1071,743.2
6914,6899,3,4,0.1429,495.46
6914,4598,4,12,0.4286,457.35
6914,3890,5,4,0.1429,440.41
6914,1009,6,4,0.1429,440.41
6914,6289,7,8,0.2857,344.67
635,2789,1,3,0.0508,70.54
635,5049,2,5,0.0847,67.18
635,6133,3,3,0.0508,47.03
635,5194,4,3,0.0508,39.19
635,1817,5,3,0.0508,19.07
635,2405,6,3,0.0508,16.8
635,289,7,4,0.0678,15.94
635,4582,8,5,0.0847,10.14
635,1533,9,3,0.0508,9.66
635,3590,10,3,0.0508,9.6
3632,6336,1,3,0.1304,26.22
3632,5988,2,6,0.2609,24.87
4593,3406,1,6,0.1224,283.12
4593,6293,2,5,0.102,113.25
4593,2945,3,4,0.0816,80.89
4593,6633,4,6,0.1224,56.62
4593,822,5,6,0.1224,40.93
4593,1306,6,3,0.0612,23.59
4593,3590,7,3,0.0612,11.56
6293,6100,1,4,0.16,130.57
6293,4593,2,5,0.2,113.25
6100,6293,1,4,0.1176,130.57
6100,6421,2,3,0.0882,46.19
6100,6156,3,3,0.0882,30.99
2046,5573,1,4,0.1026,71.14
2046,1966,2,3,0.0769,71.14
2046,5919,3,5,0.1282,69.75
2046,282,4,3,0.0769,64.68
2046,2918,5,3,0.0769,62.77
2046,4503,6,11,0.2821,49.22
2046,2271,7,5,0.1282,47.43
2046,4749,8,3,0.0769,37.44
5573,793,1,6,0.15,148.64
5573,5055,2,7,0.175,124.5
5573,4825,3,3,0.075,122.41
5573,4976,4,5,0.125,111.88
5573,3907,5,3,0.075,109.52
5573,6956,6,5,0.125,105.1
5573,1921,7,4,0.1,95.68
5573,2311,8,4,0.1,84.08
5573,2046,9,4,0.1,71.14
5573,757,10,3,0.075,69.36
5055,6353,1,3,0.0769,237.15
5055,3791,2,3,0.0769,194.03
5055,5080,3,8,0.2051,129.35
5055,5573,4,7,0.1795,124.5
5055,4738,5,3,0.0769,112.33
5055,793,6,4,0.1026,101.63
5055,2537,7,4,0.1026,88.93
5055,2918,8,4,0.1026,83.7
5055,3494,9,3,0.0769,82.09
5055,6070,10,3,0.0769,73.6
6070,23,1,3,0.1034,98.98
6070,3921,2,3,0.1034,86.98
6070,2108,3,3,0.1034,82.01
6070,6326,4,3,0.1034,77.58
6070,5055,5,3,0.1034,73.6
6070,3844,6,3,0.1034,73.6
6070,6431,7,3,0.1034,61.07
6070,20,8,3,0.1034,59.8
6070,2588,9,3,0.1034,54.16
6070,5664,10,3,0.1034,47.84
1848,4395,1,3,0.0769,237.15
1848,4955,2,4,0.1026,56.91
1848,3958,3,3,0.0769,56.17
1848,2202,4,3,0.0769,42.69
1848,1002,5,3,0.0769,31.86
4395,1588,1,4,0.4444,880.83
4395,1848,2,3,0.3333,237.15
894,5561,1,13,0.5,603.17
894,7070,2,3,0.1154,457.35
894,3779,3,3,0.1154,266.79
894,1588,4,3,0.1154,228.68
894,2543,5,4,0.1538,213.43
894,293,6,4,0.1538,185.59
894,5388,7,4,0.1538,177.86
894,7001,8,5,0.1923,140.41
2543,3779,1,5,0.25,578.04
2543,656,2,4,0.2,462.43
2543,6615,3,3,0.15,346.82
2543,2071,4,3,0.15,244.82
2543,5388,5,4,0.2,231.22
2543,894,6,4,0.2,213.43
2543,7001,7,3,0.15,109.52
3406,4593,1,6,0.5,283.12
852,6762,1,6,0.4286,339.75
852,3823,2,4,0.2857,317.1
6762,852,1,6,0.1714,339.75
6762,3823,2,8,0.2286,253.68
6762,7087,3,3,0.0857,42.47
6762,2405,4,3,0.0857,28.31
6762,2617,5,4,0.1143,26.87
6762,4503,6,3,0.0857,14.96
5154,4881,1,4,0.0541,374.95
5154,5311,2,3,0.0405,281.21
5154,318,3,9,0.1216,46.87
5154,2945,4,3,0.0405,40.17
5154,1348,5,3,0.0405,3.14
875,3499,1,3,0.0411,36.78
875,2609,2,4,0.0548,25.34
875,2390,3,3,0.0411,7.6
875,1348,4,3,0.0411,3.19
3499,875,1,3,0.0968,36.78
3538,223,1,5,0.4545,1261.18
3538,2792,2,6,0.5455,582.08
3538,218,3,3,0.2727,582.08
4712,5870,1,4,0.1111,128.45
4712,1603,2,7,0.1944,112.4
4712,2740,3,4,0.1111,88.08
4712,4375,4,3,0.0833,55.05
4712,3697,5,3,0.0833,25.98
4712,4248,6,3,0.0833,14.19
4712,1348,7,3,0.0833,6.46
2353,5909,1,3,0.3,832.38
5909,2353,1,3,0.3,832.38
3996,3907,1,4,0.0678,99.0
3996,4825,2,3,0.0508,82.99
3996,6468,3,5,0.0847,78.38
3996,4738,4,3,0.0508,74.25
3996,793,5,4,0.0678,67.18
3996,2537,6,4,0.0678,58.78
3996,5573,7,5,0.0847,58.78
3996,2108,8,4,0.0678,53.75
3996,1677,9,8,0.1356,52.99
3996,790,10,7,0.1186,49.88
538,2428,1,6,0.5455,315.3
2428,1042,1,16,0.3333,355.72
2428,538,2,6,0.125,315.3
1042,2428,1,16,0.6154,355.72
218,223,1,5,0.3846,1067.15
218,3538,2,3,0.2308,582.08
223,3538,1,5,0.5,1261.18
223,218,2,5,0.5,1067.15
223,3285,3,3,0.3,1040.47
223,2792,4,4,0.4,426.86
4871,5111,1,3,0.0455,31.53
4871,3861,2,11,0.1667,30.62
4871,3000,3,4,0.0606,23.36
4871,3392,4,4,0.0606,12.64
4871,843,5,8,0.1212,11.32
4871,529,6,5,0.0758,10.15
4871,2147,7,3,0.0455,8.58
4871,4248,8,3,0.0455,7.74
4871,4283,9,3,0.0455,4.14
4871,5066,10,4,0.0606,3.5
793,6353,1,3,0.1071,330.31
793,4825,2,4,0.1429,233.16
793,1921,3,5,0.1786,170.85
793,5573,4,6,0.2143,148.64
793,1445,5,4,0.1429,141.56
793,524,6,4,0.1429,136.68
793,1936,7,4,0.1429,132.12
793,1798,8,3,0.1071,114.34
793,5055,9,4,0.1429,101.63
793,2980,10,3,0.1071,99.09
1921,6956,1,6,0.2069,173.96
1921,793,2,5,0.1724,170.85
1921,2499,3,4,0.1379,112.56
1921,2255,4,4,0.1379,109.34
1921,2108,5,4,0.1379,109.34
1921,5573,6,4,0.1379,95.68
1921,1966,7,3,0.1034,95.68
1921,2481,8,3,0.1034,95.68
1921,5724,9,3,0.1034,95.68
1921,790,10,6,0.2069,86.98
4749,1887,1,5,0.0877,86.92
4749,793,2,4,0.0702,69.54
4749,1921,3,4,0.0702,67.14
4749,1966,4,4,0.0702,64.9
4749,4288,5,4,0.0702,62.81
4749,282,6,4,0.0702,59.0
4749,6399,7,3,0.0526,56.17
4749,2108,8,4,0.0702,55.63
4749,2588,9,6,0.1053,55.11
4749,1936,10,3,0.0526,48.68
1557,757,1,5,0.122,112.79
1557,3907,2,3,0.0732,106.85
1557,3294,3,3,0.0732,67.67
1557,1410,4,3,0.0732,63.44
1557,2537,5,3,0.0732,63.44
1557,2918,6,3,0.0732,59.71
1557,4668,7,3,0.0732,58.01
1557,7147,8,3,0.0732,54.87
1557,5573,9,3,0.0732,50.75
1557,6801,10,3,0.0732,49.52
6425,20,1,5,0.082,47.38
6425,1921,2,3,0.0492,47.05
6425,3996,3,6,0.0984,46.26
6425,2481,4,3,0.0492,45.49
6425,207,5,3,0.0492,40.13
6425,2108,6,3,0.0492,38.99
6425,1894,7,3,0.0492,37.9
6425,6504,8,3,0.0492,31.01
6425,73,9,4,0.0656,30.84
6425,276,10,3,0.0492,25.75
4266,5039,1,7,0.1892,134.6
4266,1413,2,3,0.0811,132.33
4266,5161,3,3,0.0811,3.54
3844,1245,1,4,0.1026,142.29
3844,6070,2,3,0.0769,73.6
3844,3185,3,3,0.0769,62.77
3844,1768,4,3,0.0769,60.98
3844,6326,5,3,0.0769,57.68
3844,2418,6,3,0.0769,46.4
3844,4599,7,3,0.0769,46.4
3844,2184,8,4,0.1026,38.46
3844,1858,9,3,0.0769,24.53
3844,4816,10,3,0.0769,8.89
2518,6752,1,5,0.1515,123.65
2518,5948,2,6,0.1818,112.11
2518,678,3,3,0.0909,90.08
2518,5952,4,3,0.0909,84.08
2518,5252,5,3,0.0909,66.38
2518,5101,6,3,0.0909,63.06
2518,6801,7,3,0.0909,61.52
2518,5213,8,3,0.0909,58.66
2518,7100,9,3,0.0909,58.66
2518,20,10,3,0.0909,52.55
5213,1887,1,3,0.0698,69.13
5213,2518,2,3,0.0698,58.66
5213,5948,3,4,0.093,57.36
5213,6566,4,3,0.0698,56.93
5213,4850,5,3,0.0698,50.94
5213,6734,6,3,0.0698,41.19
5213,867,7,3,0.0698,28.89
5213,5367,8,3,0.0698,28.05
5213,5702,9,3,0.0698,18.09
5213,5099,10,3,0.0698,15.74
5367,6822,1,3,0.0435,80.42
5367,2036,2,4,0.058,50.26
5367,6752,3,3,0.0435,35.48
5367,5626,4,6,0.087,31.75
5367,5101,5,3,0.0435,30.16
5367,5213,6,3,0.0435,28.05
5367,5948,7,3,0.0435,26.81
5367,4344,8,3,0.0435,20.45
5367,3300,9,3,0.0435,18.56
5367,790,10,3,0.0435,18.28
5626,3881,1,4,0.0526,39.47
5626,2822,2,5,0.0658,36.51
5626,5519,3,4,0.0526,33.96
5626,2499,4,3,0.0395,32.21
5626,5367,5,6,0.0789,31.75
5626,7147,6,3,0.0395,29.6
5626,2454,7,3,0.0395,28.82
5626,243,8,3,0.0395,24.89
5626,3136,9,3,0.0395,20.28
5626,3300,10,3,0.0395,16.85
1327,7025,1,3,1.0,9248.67
7025,1327,1,3,1.0,9248.67
3242,4777,1,7,0.1273,100.89
3242,6950,2,5,0.0909,66.38
3242,6424,3,5,0.0909,51.48
3242,5821,4,3,0.0545,48.82
3242,3921,5,3,0.0545,45.86
3242,4553,6,4,0.0727,44.84
3242,3136,7,4,0.0727,37.37
3242,1994,8,3,0.0545,29.67
3242,4086,9,3,0.0545,29.1
3242,2782,10,4,0.0727,27.64
5008,5109,1,3,0.0261,180.95
5008,1581,2,8,0.0696,120.63
5008,4248,3,18,0.1565,26.64
5008,1996,4,7,0.0609,22.22
5008,6336,5,5,0.0435,8.74
5008,2064,6,5,0.0435,8.21
5008,5988,7,8,0.0696,6.63
5008,4609,8,3,0.0261,2.07
5008,1348,9,3,0.0261,2.02
2683,4683,1,3,0.4286,1486.39
4683,2683,1,3,0.375,1486.39
1798,524,1,4,0.1538,147.19
1798,1695,2,4,0.1538,121.96
1798,793,3,3,0.1154,114.34
1798,1842,4,3,0.1154,110.4
1798,6574,5,4,0.1538,106.72
1798,2036,6,3,0.1154,100.05
1798,171,7,3,0.1154,100.05
1798,2311,8,3,0.1154,97.01
1798,5362,9,3,0.1154,94.16
1798,4086,10,3,0.1154,61.57
2036,4738,1,3,0.0938,136.9
2036,1798,2,3,0.0938,100.05
2036,757,3,3,0.0938,86.71
2036,3422,4,4,0.125,84.59
2036,5095,5,4,0.125,82.58
2036,1410,6,3,0.0938,81.29
2036,3982,7,3,0.0938,81.29
2036,790,8,6,0.1875,78.82
2036,7035,9,3,0.0938,63.44
2036,2713,10,3,0.0938,56.55
1811,5161,1,4,0.1429,6.23
2723,983,1,3,0.6,252.24
1525,3768,1,6,0.75,2601.19
3768,1525,1,6,0.75,2601.19
358,4283,1,3,0.375,34.11
3664,5474,1,4,0.3077,948.58
3664,613,2,3,0.2308,640.29
3664,1634,3,3,0.2308,640.29
3664,4128,4,3,0.2308,376.64
3664,368,5,3,0.2308,355.72
3664,5315,6,3,0.2308,355.72
3664,6890,7,3,0.2308,337.0
1045,5476,1,6,0.6667,1681.58
5476,1045,1,6,0.5455,1681.58
412,933,1,3,0.375,612.04
3023,7175,1,3,0.05,73.02
3023,5908,2,3,0.05,49.55
3023,3039,3,4,0.0667,29.83
3023,7051,4,6,0.1,28.6
3023,861,5,3,0.05,16.71
3023,4503,6,3,0.05,8.73
3023,643,7,3,0.05,8.36
173,3526,1,4,0.5714,3963.71
3526,173,1,4,1.0,3963.71
6154,3162,1,4,0.4,792.74
6154,6348,2,3,0.3,55.12
740,793,1,3,0.0698,69.13
740,6563,2,3,0.0698,21.75
6563,3185,1,5,0.0562,45.85
6563,6104,2,3,0.0337,38.97
6563,4754,3,4,0.0449,36.68
6563,3359,4,3,0.0337,33.4
6563,3365,5,3,0.0337,31.18
6563,2334,6,3,0.0337,29.23
6563,3326,7,5,0.0562,23.62
6563,1557,8,3,0.0337,22.81
6563,5886,9,3,0.0337,22.81
6563,740,10,3,0.0337,21.75
5304,1823,1,5,0.1667,132.12
5304,6819,2,3,0.1,110.98
5304,7067,3,4,0.1333,86.03
5304,1635,4,4,0.1333,44.04
5304,2405,5,3,0.1,33.03
5304,1348,6,5,0.1667,12.92
1603,2945,1,6,0.125,123.87
1603,4712,2,7,0.1458,112.4
1603,5870,3,3,0.0625,72.26
5870,4712,1,4,0.1667,128.45
5870,1603,2,3,0.125,72.26
5870,6873,3,3,0.125,66.7
5870,3697,4,5,0.2083,64.95
5870,4248,5,3,0.125,21.28
716,4754,1,6,0.1714,139.9
716,3359,2,4,0.1143,113.25
716,276,3,6,0.1714,89.74
716,322,4,3,0.0857,84.94
716,2852,5,3,0.0857,69.95
716,4480,6,3,0.0857,67.95
716,5190,7,3,0.0857,59.46
716,6574,8,3,0.0857,59.46
3425,6956,1,3,0.0682,57.33
3425,2499,2,3,0.0682,55.64
3425,1894,3,3,0.0682,52.55
3425,1602,4,3,0.0682,52.55
3425,3422,5,3,0.0682,46.14
3425,5632,6,3,0.0682,34.4
3425,5826,7,3,0.0682,28.24
3425,3196,8,3,0.0682,27.03
3425,2390,9,3,0.0682,12.61
6956,1966,1,9,0.2727,252.24
6956,1921,2,6,0.1818,173.96
6956,7100,3,6,0.1818,117.32
6956,5952,4,4,0.1212,112.11
6956,7186,5,7,0.2121,111.05
6956,5573,6,5,0.1515,105.1
6956,3921,7,4,0.1212,101.91
6956,2499,8,4,0.1212,98.92
6956,1887,9,3,0.0909,90.08
6956,1936,10,3,0.0909,84.08
6421,6156,1,9,0.1698,59.64
6421,6100,2,3,0.0566,46.19
6421,1496,3,5,0.0943,33.13
6421,6450,4,3,0.0566,11.81
3850,6873,1,4,0.16,85.37
3850,3697,2,4,0.16,49.88
3850,4248,3,3,0.12,20.43
1445,4380,1,8,0.2857,264.25
1445,793,2,4,0.1429,141.56
1445,1936,3,4,0.1429,132.12
1445,3359,4,3,0.1071,106.17
1445,5101,5,4,0.1429,99.09
1445,6061,6,3,0.1071,95.9
1445,5617,7,4,0.1429,94.37
1445,2499,8,3,0.1071,87.43
1445,2108,9,3,0.1071,84.94
1445,1602,10,3,0.1071,82.58
1936,1445,1,4,0.1333,132.12
1936,793,2,4,0.1333,132.12
1936,1966,3,4,0.1333,123.32
1936,2918,4,4,0.1333,108.81
1936,6399,5,3,0.1,106.72
1936,2108,6,4,0.1333,105.7
1936,6956,7,3,0.1,84.08
1936,1602,8,3,0.1,77.07
1936,1894,9,3,0.1,77.07
1936,6160,10,4,0.1333,58.72
5617,1598,1,3,0.0714,396.37
5617,1445,2,4,0.0952,94.37
5617,1994,3,6,0.1429,77.72
5617,4380,4,3,0.0714,66.06
5617,6468,5,3,0.0714,66.06
5617,6495,6,3,0.0714,43.08
5617,357,7,3,0.0714,29.14
5617,6799,8,3,0.0714,28.72
5617,2186,9,3,0.0714,24.77
5814,6104,1,3,0.0698,80.66
5814,6468,2,3,0.0698,64.53
5814,340,3,3,0.0698,64.53
5814,6014,4,4,0.093,52.67
5814,1994,5,3,0.0698,37.96
5814,3996,6,3,0.0698,32.81
5814,7152,7,3,0.0698,11.39
6014,3334,1,3,0.0612,89.41
6014,5724,2,4,0.0816,75.5
6014,6104,3,3,0.0612,70.78
6014,5814,4,4,0.0816,52.67
6014,2108,5,3,0.0612,48.54
6014,7100,6,3,0.0612,39.51
6014,6160,7,3,0.0612,26.96
6014,6888,8,4,0.0816,26.96
6014,1817,9,3,0.0612,22.96
6014,4790,10,3,0.0612,19.75
5635,4536,1,5,0.1351,15.62
5635,4640,2,3,0.0811,13.0
1931,2199,1,3,0.375,2601.19
1931,4746,2,6,0.75,2312.17
4746,2199,1,4,0.4444,3082.89
4746,1931,2,6,0.6667,2312.17
1884,3642,1,4,0.125,119.59
1884,1752,2,3,0.0938,66.7
1884,5948,3,3,0.0938,57.8
1884,4599,4,3,0.0938,56.55
1884,3078,5,3,0.0938,42.64
1884,1858,6,4,0.125,39.86
1884,3429,7,3,0.0938,37.7
1884,6681,8,3,0.0938,32.51
2318,1020,1,4,0.2105,389.42
2318,790,2,9,0.4737,199.13
5857,790,1,4,0.3077,129.35
4344,4646,1,3,0.0508,108.52
4344,4403,2,3,0.0508,78.38
4344,2558,3,3,0.0508,70.54
4344,5904,4,6,0.1017,67.18
4344,2569,5,3,0.0508,56.43
4344,5739,6,3,0.0508,47.03
4344,276,7,5,0.0847,44.37
4344,3921,8,3,0.0508,42.75
4344,5693,9,4,0.0678,30.34
4344,3300,10,4,0.0678,28.94
5293,6151,1,11,0.6111,423.9
6151,5293,1,11,0.275,423.9
6151,5486,2,6,0.15,143.51
1386,5725,1,3,0.1667,1156.08
1386,4162,2,3,0.1667,924.87
4162,1386,1,3,0.6,924.87
2134,5080,1,3,0.0588,37.09
2134,7217,2,4,0.0784,35.1
2134,529,3,3,0.0588,7.88
2134,5161,4,7,0.1373,5.99
2734,4562,1,3,0.15,46.24
5134,5538,1,3,0.0811,20.45
445,2996,1,3,0.2308,51.64
2277,4646,1,3,0.25,533.58
2277,4403,2,3,0.25,385.36
2277,4738,3,3,0.25,365.08
2277,2558,4,3,0.25,346.82
2277,4660,5,3,0.25,239.19
2277,2761,6,3,0.25,223.76
2277,5095,7,4,0.3333,220.21
2277,4398,8,3,0.25,204.01
6022,5527,1,6,0.0923,58.21
6022,23,2,3,0.0462,44.16
6022,4500,3,3,0.0462,9.85
6022,1785,4,5,0.0769,8.44
6022,6232,5,4,0.0615,7.76
6022,5066,6,4,0.0615,3.56
6022,5161,7,3,0.0462,2.01
5118,4546,1,5,0.5556,146.8
5118,3001,2,4,0.4444,110.1
4227,5724,1,3,0.12,110.98
4227,5496,2,3,0.12,100.89
4227,5587,3,3,0.12,72.38
4227,5664,4,3,0.12,55.49
110,1312,1,3,0.075,94.59
110,3877,2,4,0.1,61.66
110,6142,3,4,0.1,40.21
110,4939,4,4,0.1,26.94
110,4207,5,3,0.075,19.63
708,6164,1,3,0.25,867.06
6164,708,1,3,0.375,867.06
3041,5965,1,3,0.0857,11.01
3152,3917,1,3,0.75,2312.17
3917,3152,1,3,0.3333,2312.17
1137,1147,1,4,0.4,396.37
1137,1640,2,4,0.4,246.63
1152,1147,1,4,0.3077,304.9
3970,5175,1,4,0.2857,466.32
5175,3970,1,4,0.2353,466.32
1734,5560,1,4,0.3333,330.31
1734,2217,2,6,0.5,220.21
5315,5474,1,3,0.1667,513.81
5315,1892,2,3,0.1667,513.81
5315,2086,3,3,0.1667,420.39
5315,2172,4,3,0.1667,385.36
5315,3664,5,3,0.1667,355.72
5315,4434,6,3,0.1667,355.72
5315,5986,7,3,0.1667,355.72
5315,368,8,4,0.2222,342.54
5315,4128,9,3,0.1667,272.02
5315,1072,10,3,0.1667,272.02
3436,3373,1,3,0.0769,133.39
3436,3477,2,5,0.1282,82.73
3436,2271,3,5,0.1282,47.43
3436,861,4,5,0.1282,42.86
3436,836,5,3,0.0769,22.71
3436,643,6,3,0.0769,12.86
3477,3436,1,5,0.1163,82.73
3477,2929,2,4,0.093,80.66
3477,2271,3,3,0.0698,25.81
3477,861,4,3,0.0698,23.32
3477,4546,5,3,0.0698,18.44
3477,4503,6,3,0.0698,12.17
7175,3023,1,3,0.1579,73.02
2835,4874,1,3,0.1304,226.19
2835,2693,2,3,0.1304,103.4
2835,2653,3,3,0.1304,41.13
789,4028,1,4,0.1143,59.83
789,4248,2,3,0.0857,14.59
4028,5730,1,3,0.0566,112.18
